"filename", "language", "HTML", "PHP", "JavaScript", "CSS", "Markdown", "JSON", "XML", "YAML", "comment", "blank", "total"
"c:\laragon\www\icei\resources\views\vendor\jetstream\components\switchable-team.blade.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\laragon\www\icei\resources\views\vendor\jetstream\components\validation-errors.blade.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\laragon\www\icei\resources\views\vendor\jetstream\components\welcome.blade.php", "PHP", 0, 76, 0, 0, 0, 0, 0, 0, 0, 15, 91
"c:\laragon\www\icei\resources\views\vendor\jetstream\mail\team-invitation.blade.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\laragon\www\icei\resources\views\welcome.blade.php", "PHP", 0, 113, 0, 0, 0, 0, 0, 0, 0, 20, 133
"c:\laragon\www\icei\routes\admin.php", "PHP", 0, 191, 0, 0, 0, 0, 0, 0, 10, 47, 248
"c:\laragon\www\icei\routes\api.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 10, 9, 30
"c:\laragon\www\icei\routes\channels.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 10, 4, 19
"c:\laragon\www\icei\routes\console.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 10, 4, 20
"c:\laragon\www\icei\routes\web.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 10, 10, 38
"c:\laragon\www\icei\server.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 9, 5, 22
"c:\laragon\www\icei\tailwind.config.js", "JavaScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 5, 27
"c:\laragon\www\icei\tests\CreatesApplication.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 5, 6, 23
"c:\laragon\www\icei\tests\Feature\ApiTokenPermissionsTest.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 0, 9, 46
"c:\laragon\www\icei\tests\Feature\AuthenticationTest.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 12, 46
"c:\laragon\www\icei\tests\Feature\BrowserSessionsTest.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\laragon\www\icei\tests\Feature\CreateApiTokenTest.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 0, 8, 40
"c:\laragon\www\icei\tests\Feature\DeleteAccountTest.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 12, 47
"c:\laragon\www\icei\tests\Feature\DeleteApiTokenTest.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 0, 9, 38
"c:\laragon\www\icei\tests\Feature\EmailVerificationTest.php", "PHP", 0, 60, 0, 0, 0, 0, 0, 0, 0, 20, 80
"c:\laragon\www\icei\tests\Feature\ExampleTest.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 5, 5, 22
"c:\laragon\www\icei\tests\Feature\PasswordConfirmationTest.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 13, 48
"c:\laragon\www\icei\tests\Feature\PasswordResetTest.php", "PHP", 0, 56, 0, 0, 0, 0, 0, 0, 0, 22, 78
"c:\laragon\www\icei\tests\Feature\ProfileInformationTest.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 0, 10, 37
"c:\laragon\www\icei\tests\Feature\RegistrationTest.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"c:\laragon\www\icei\tests\Feature\TwoFactorAuthenticationSettingsTest.php", "PHP", 0, 43, 0, 0, 0, 0, 0, 0, 0, 21, 64
"c:\laragon\www\icei\tests\Feature\UpdatePasswordTest.php", "PHP", 0, 50, 0, 0, 0, 0, 0, 0, 0, 13, 63
"c:\laragon\www\icei\tests\TestCase.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 11
"c:\laragon\www\icei\tests\Unit\ExampleTest.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 5, 4, 19
"c:\laragon\www\icei\vendor\facade\ignition\resources\compiled\ignition.js", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 27, 0, 32
"c:\laragon\www\icei\vendor\facade\ignition\resources\compiled\index.html", "HTML", 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\laragon\www\icei\webpack.mix.js", "JavaScript", 0, 0, 10, 0, 0, 0, 0, 0, 10, 4, 24
"Total", "-", 12, 23351, 46573, 184862, 46, 69572, 9561, 13, 26442, 65233, 425665
